Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
221,sae_recons,10.0,-0.824245,-0.61616087,-0.2080841,-0.7821712,-0.65170664,-0.13046455,0.042073786,-0.035545766,0.07761955
222,sae_recons,10.0,-0.6883458,-0.73861015,0.05026436,-0.6517008,-0.77873784,0.12703705,0.036644995,-0.040127695,0.07677269
223,sae_recons,10.0,-0.6893738,-0.73729974,0.04792595,-0.650757,-0.77950686,0.12874985,0.038616776,-0.04220712,0.0808239
208,sae_recons,20.0,-2.5085106,-0.11734584,-2.3911648,-2.284482,-0.1410704,-2.1434116,0.22402859,-0.023724556,0.24775314
209,sae_recons,20.0,-1.3741066,-0.3242142,-1.0498924,-1.2443161,-0.37344548,-0.8708706,0.12979054,-0.04923129,0.17902184
210,sae_recons,20.0,-2.6869779,-0.10099654,-2.5859814,-2.4501529,-0.12201453,-2.3281384,0.23682499,-0.021017991,0.25784302
211,sae_recons,20.0,-2.7406347,-0.09651912,-2.6441154,-2.4982784,-0.116840996,-2.3814373,0.2423563,-0.020321876,0.26267815
212,sae_recons,20.0,-0.7463728,-0.6847769,-0.061595917,-0.67557883,-0.7568128,0.08123398,0.07079399,-0.07203591,0.1428299
213,sae_recons,20.0,-2.3147447,-0.13697976,-2.177765,-2.1001506,-0.16467433,-1.9354763,0.21459413,-0.027694568,0.24228859
214,sae_recons,20.0,-0.732399,-0.6984501,-0.0339489,-0.65651375,-0.7780481,0.12153435,0.075885236,-0.07959801,0.15548325
215,sae_recons,20.0,-0.7360136,-0.69647044,-0.03954315,-0.662755,-0.7727976,0.11004257,0.07325858,-0.076327145,0.14958572
216,sae_recons,20.0,-0.57409567,-0.8715257,0.29743004,-0.5264132,-0.94070077,0.41428757,0.047682464,-0.069175065,0.11685753
217,sae_recons,20.0,-0.5930362,-0.8535361,0.26049995,-0.53740406,-0.93082714,0.39342308,0.055632114,-0.07729101,0.13292313
218,sae_recons,20.0,-0.7442337,-0.68524706,-0.058986664,-0.6646863,-0.76677907,0.10209274,0.079547405,-0.081532,0.1610794
219,sae_recons,20.0,-0.784429,-0.6466097,-0.13781929,-0.69807315,-0.7281616,0.030088425,0.086355865,-0.08155185,0.16790771
220,sae_recons,20.0,-2.3365498,-0.13203423,-2.2045155,-2.1251109,-0.15867257,-1.9664383,0.2114389,-0.026638344,0.23807716
221,sae_recons,20.0,-0.824245,-0.61616087,-0.2080841,-0.7433381,-0.6872201,-0.05611801,0.08090687,-0.07105923,0.1519661
222,sae_recons,20.0,-0.6883458,-0.73861015,0.05026436,-0.61803514,-0.818631,0.20059586,0.07031065,-0.080020845,0.1503315
223,sae_recons,20.0,-0.6893738,-0.73729974,0.04792595,-0.61525714,-0.82165897,0.20640182,0.07411665,-0.08435923,0.15847588
208,sae_diff,-20.0,-2.5085106,-0.11734584,-2.3911648,-2.640761,-0.10649342,-2.5342674,-0.13225031,0.010852419,-0.14310265
209,sae_diff,-20.0,-1.3741066,-0.3242142,-1.0498924,-1.4552569,-0.29803804,-1.1572189,-0.08115029,0.026176155,-0.10732651
210,sae_diff,-20.0,-2.6869779,-0.10099654,-2.5859814,-2.8175397,-0.09232574,-2.725214,-0.13056183,0.008670799,-0.13923264
211,sae_diff,-20.0,-2.7406347,-0.09651912,-2.6441154,-2.8870509,-0.08729384,-2.799757,-0.14641619,0.009225279,-0.15564156
212,sae_diff,-20.0,-0.7463728,-0.6847769,-0.061595917,-0.79002786,-0.64537835,-0.1446495,-0.043655038,0.03939855,-0.08305359
213,sae_diff,-20.0,-2.3147447,-0.13697976,-2.177765,-2.4233184,-0.12583694,-2.2974815,-0.108573675,0.01114282,-0.119716644
214,sae_diff,-20.0,-0.732399,-0.6984501,-0.0339489,-0.77505237,-0.65861636,-0.116436005,-0.04265338,0.039833724,-0.08248711
215,sae_diff,-20.0,-0.7360136,-0.69647044,-0.03954315,-0.7809558,-0.6551223,-0.12583351,-0.0449422,0.04134816,-0.08629036
216,sae_diff,-20.0,-0.57409567,-0.8715257,0.29743004,-0.607393,-0.82812095,0.22072792,-0.03329736,0.043404758,-0.07670212
217,sae_diff,-20.0,-0.5930362,-0.8535361,0.26049995,-0.63491803,-0.801565,0.16664696,-0.04188186,0.051971138,-0.093853
218,sae_diff,-20.0,-0.7442337,-0.68524706,-0.058986664,-0.78918004,-0.64445996,-0.14472008,-0.044946313,0.0407871,-0.08573341
219,sae_diff,-20.0,-0.784429,-0.6466097,-0.13781929,-0.8331465,-0.6062235,-0.22692299,-0.0487175,0.0403862,-0.0891037
220,sae_diff,-20.0,-2.3365498,-0.13203423,-2.2045155,-2.4544816,-0.120325476,-2.334156,-0.11793184,0.011708751,-0.12964058
221,sae_diff,-20.0,-0.824245,-0.61616087,-0.2080841,-0.8724566,-0.5789786,-0.293478,-0.048211634,0.03718227,-0.085393906
222,sae_diff,-20.0,-0.6883458,-0.73861015,0.05026436,-0.729714,-0.6966539,-0.033060074,-0.041368186,0.041956246,-0.08332443
223,sae_diff,-20.0,-0.6893738,-0.73729974,0.04792595,-0.72991884,-0.6961988,-0.033720016,-0.040545046,0.04110092,-0.081645966
208,sae_diff,-10.0,-2.5085106,-0.11734584,-2.3911648,-2.5741708,-0.111749515,-2.4624214,-0.06566024,0.005596325,-0.07125664
209,sae_diff,-10.0,-1.3741066,-0.3242142,-1.0498924,-1.4142864,-0.31088132,-1.103405,-0.04017973,0.013332874,-0.053512573
210,sae_diff,-10.0,-2.6869779,-0.10099654,-2.5859814,-2.7518444,-0.09652323,-2.6553211,-0.06486654,0.0044733062,-0.06933975
211,sae_diff,-10.0,-2.7406347,-0.09651912,-2.6441154,-2.813245,-0.09174655,-2.7214985,-0.07261038,0.0047725737,-0.07738304
212,sae_diff,-10.0,-0.7463728,-0.6847769,-0.061595917,-0.7680506,-0.6647982,-0.10325241,-0.021677792,0.019978702,-0.041656494
213,sae_diff,-10.0,-2.3147447,-0.13697976,-2.177765,-2.3687537,-0.1312564,-2.2374973,-0.05400896,0.005723357,-0.059732437
214,sae_diff,-10.0,-0.732399,-0.6984501,-0.0339489,-0.7536596,-0.6781744,-0.07548523,-0.02126062,0.020275712,-0.04153633
215,sae_diff,-10.0,-0.7360136,-0.69647044,-0.03954315,-0.75834906,-0.6754614,-0.08288765,-0.02233547,0.021009028,-0.043344498
216,sae_diff,-10.0,-0.57409567,-0.8715257,0.29743004,-0.5906777,-0.8494763,0.2587986,-0.016582012,0.022049427,-0.03863144
217,sae_diff,-10.0,-0.5930362,-0.8535361,0.26049995,-0.6138539,-0.8270611,0.21320724,-0.020817697,0.026475012,-0.04729271
218,sae_diff,-10.0,-0.7442337,-0.68524706,-0.058986664,-0.766584,-0.66451603,-0.10206795,-0.022350252,0.020731032,-0.043081284
219,sae_diff,-10.0,-0.784429,-0.6466097,-0.13781929,-0.80862784,-0.62608695,-0.1825409,-0.02419883,0.020522773,-0.044721603
220,sae_diff,-10.0,-2.3365498,-0.13203423,-2.2045155,-2.3951252,-0.1260135,-2.2691116,-0.05857539,0.006020725,-0.064596176
221,sae_diff,-10.0,-0.824245,-0.61616087,-0.2080841,-0.84819657,-0.59727913,-0.25091743,-0.02395159,0.018881738,-0.04283333
222,sae_diff,-10.0,-0.6883458,-0.73861015,0.05026436,-0.7089173,-0.7173001,0.008382797,-0.02057153,0.021310031,-0.04188156
223,sae_diff,-10.0,-0.6893738,-0.73729974,0.04792595,-0.7095884,-0.7163805,0.0067920685,-0.020214617,0.020919263,-0.04113388
208,sae_diff,-8.0,-2.5085106,-0.11734584,-2.3911648,-2.5609298,-0.11284407,-2.4480858,-0.052419186,0.0045017675,-0.056921005
209,sae_diff,-8.0,-1.3741066,-0.3242142,-1.0498924,-1.4061906,-0.31350684,-1.0926838,-0.03208399,0.010707349,-0.042791367
210,sae_diff,-8.0,-2.6869779,-0.10099654,-2.5859814,-2.7387745,-0.097397976,-2.6413765,-0.051796675,0.0035985634,-0.055395126
211,sae_diff,-8.0,-2.7406347,-0.09651912,-2.6441154,-2.798653,-0.09267253,-2.7059803,-0.058018208,0.0038465932,-0.061864853
212,sae_diff,-8.0,-0.7463728,-0.6847769,-0.061595917,-0.76369333,-0.6687474,-0.09494591,-0.017320514,0.016029477,-0.03334999
213,sae_diff,-8.0,-2.3147447,-0.13697976,-2.177765,-2.357922,-0.1323743,-2.2255478,-0.043177366,0.004605457,-0.047782898
214,sae_diff,-8.0,-0.732399,-0.6984501,-0.0339489,-0.749395,-0.6821724,-0.067222595,-0.016996026,0.01627767,-0.033273697
215,sae_diff,-8.0,-0.7360136,-0.69647044,-0.03954315,-0.7538504,-0.6796183,-0.0742321,-0.01783681,0.01685214,-0.03468895
216,sae_diff,-8.0,-0.57409567,-0.8715257,0.29743004,-0.5873509,-0.8538304,0.2664795,-0.0132552385,0.017695308,-0.030950546
217,sae_diff,-8.0,-0.5930362,-0.8535361,0.26049995,-0.60966086,-0.8322885,0.22262764,-0.01662469,0.021247625,-0.037872314
218,sae_diff,-8.0,-0.7442337,-0.68524706,-0.058986664,-0.7620761,-0.6686236,-0.09345245,-0.017842352,0.016623437,-0.03446579
219,sae_diff,-8.0,-0.784429,-0.6466097,-0.13781929,-0.8037488,-0.63014954,-0.17359924,-0.019319773,0.01646018,-0.035779953
220,sae_diff,-8.0,-2.3365498,-0.13203423,-2.2045155,-2.383317,-0.12719429,-2.2561226,-0.046767235,0.004839942,-0.051607132
221,sae_diff,-8.0,-0.824245,-0.61616087,-0.2080841,-0.843385,-0.60100484,-0.24238014,-0.019140005,0.015156031,-0.034296036
222,sae_diff,-8.0,-0.6883458,-0.73861015,0.05026436,-0.7047819,-0.72151124,0.016729355,-0.0164361,0.017098904,-0.033535004
223,sae_diff,-8.0,-0.6893738,-0.73729974,0.04792595,-0.7055382,-0.72050136,0.01496315,-0.016164422,0.016798377,-0.0329628
208,sae_diff,-5.0,-2.5085106,-0.11734584,-2.3911648,-2.5412102,-0.11450572,-2.4267044,-0.032699585,0.0028401166,-0.035539627
209,sae_diff,-5.0,-1.3741066,-0.3242142,-1.0498924,-1.3940936,-0.31748685,-1.0766068,-0.019986987,0.006727338,-0.026714325
210,sae_diff,-5.0,-2.6869779,-0.10099654,-2.5859814,-2.7192807,-0.098726854,-2.620554,-0.032302856,0.0022696853,-0.0345726
211,sae_diff,-5.0,-2.7406347,-0.09651912,-2.6441154,-2.7768314,-0.09408821,-2.682743,-0.03619671,0.0024309084,-0.038627625
212,sae_diff,-5.0,-0.7463728,-0.6847769,-0.061595917,-0.7571741,-0.6747175,-0.08245659,-0.010801256,0.010059416,-0.020860672
213,sae_diff,-5.0,-2.3147447,-0.13697976,-2.177765,-2.3416617,-0.1340812,-2.2075806,-0.02691698,0.002898559,-0.029815674
214,sae_diff,-5.0,-0.732399,-0.6984501,-0.0339489,-0.7430106,-0.688222,-0.05478859,-0.010611594,0.010228097,-0.020839691
215,sae_diff,-5.0,-0.7360136,-0.69647044,-0.03954315,-0.74713886,-0.6858882,-0.061250687,-0.011125267,0.010582268,-0.021707535
216,sae_diff,-5.0,-0.57409567,-0.8715257,0.29743004,-0.58236396,-0.86042106,0.2780571,-0.008268297,0.011104643,-0.01937294
217,sae_diff,-5.0,-0.5930362,-0.8535361,0.26049995,-0.6034033,-0.84018725,0.23678398,-0.0103670955,0.013348877,-0.023715973
218,sae_diff,-5.0,-0.7442337,-0.68524706,-0.058986664,-0.7553875,-0.67478675,-0.08060074,-0.011153758,0.010460317,-0.021614075
219,sae_diff,-5.0,-0.784429,-0.6466097,-0.13781929,-0.7964765,-0.63627446,-0.16020203,-0.01204747,0.010335267,-0.022382736
220,sae_diff,-5.0,-2.3365498,-0.13203423,-2.2045155,-2.3657336,-0.12898204,-2.2367516,-0.029183865,0.00305219,-0.0322361
221,sae_diff,-5.0,-0.824245,-0.61616087,-0.2080841,-0.8361799,-0.6066477,-0.22953224,-0.011934936,0.009513199,-0.021448135
222,sae_diff,-5.0,-0.6883458,-0.73861015,0.05026436,-0.6985943,-0.7278797,0.02928543,-0.010248482,0.010730445,-0.020978928
223,sae_diff,-5.0,-0.6893738,-0.73729974,0.04792595,-0.69945216,-0.7267597,0.02730751,-0.010078371,0.010540068,-0.020618439
208,sae_diff,5.0,-2.5085106,-0.11734584,-2.3911648,-2.4760208,-0.12027928,-2.3557415,0.032489777,-0.0029334426,0.03542328
209,sae_diff,5.0,-1.3741066,-0.3242142,-1.0498924,-1.3543389,-0.33105972,-1.0232792,0.019767761,-0.006845534,0.026613235
210,sae_diff,5.0,-2.6869779,-0.10099654,-2.5859814,-2.654903,-0.10333774,-2.5515652,0.03207493,-0.0023412034,0.0344162
211,sae_diff,5.0,-2.7406347,-0.09651912,-2.6441154,-2.704745,-0.09903397,-2.605711,0.035889626,-0.0025148466,0.038404465
212,sae_diff,5.0,-0.7463728,-0.6847769,-0.061595917,-0.7356415,-0.69498634,-0.040655136,0.010731339,-0.010209441,0.02094078
213,sae_diff,5.0,-2.3147447,-0.13697976,-2.177765,-2.2879653,-0.13995886,-2.1480064,0.026779413,-0.0029790998,0.029758453
214,sae_diff,5.0,-0.732399,-0.6984501,-0.0339489,-0.7218241,-0.7088637,-0.012960434,0.010574877,-0.010413587,0.020988464
215,sae_diff,5.0,-0.7360136,-0.69647044,-0.03954315,-0.7249653,-0.7072174,-0.017747879,0.011048317,-0.010746956,0.021795273
216,sae_diff,5.0,-0.57409567,-0.8715257,0.29743004,-0.56584287,-0.8828366,0.3169937,0.0082527995,-0.011310875,0.019563675
217,sae_diff,5.0,-0.5930362,-0.8535361,0.26049995,-0.5827424,-0.86712617,0.28438377,0.010293782,-0.013590038,0.02388382
218,sae_diff,5.0,-0.7442337,-0.68524706,-0.058986664,-0.7331599,-0.6958655,-0.037294388,0.011073828,-0.010618448,0.021692276
219,sae_diff,5.0,-0.784429,-0.6466097,-0.13781929,-0.7724702,-0.657108,-0.11536217,0.0119588375,-0.010498285,0.022457123
220,sae_diff,5.0,-2.3365498,-0.13203423,-2.2045155,-2.3075902,-0.1351717,-2.1724186,0.028959513,-0.0031374693,0.032096863
221,sae_diff,5.0,-0.824245,-0.61616087,-0.2080841,-0.8123898,-0.6258225,-0.1865673,0.011855185,-0.009661615,0.0215168
222,sae_diff,5.0,-0.6883458,-0.73861015,0.05026436,-0.67816377,-0.7495024,0.07133865,0.010182023,-0.010892272,0.021074295
223,sae_diff,5.0,-0.6893738,-0.73729974,0.04792595,-0.6793149,-0.7480443,0.0687294,0.01005888,-0.010744572,0.020803452
208,sae_diff,8.0,-2.5085106,-0.11734584,-2.3911648,-2.4566588,-0.12208121,-2.3345776,0.05185175,-0.004735373,0.05658722
209,sae_diff,8.0,-1.3741066,-0.3242142,-1.0498924,-1.3425652,-0.33523142,-1.0073338,0.031541467,-0.011017233,0.04255867
210,sae_diff,8.0,-2.6869779,-0.10099654,-2.5859814,-2.635747,-0.10477921,-2.5309677,0.051230907,-0.0037826747,0.055013657
211,sae_diff,8.0,-2.7406347,-0.09651912,-2.6441154,-2.683342,-0.10058601,-2.582756,0.0572927,-0.004066892,0.061359406
212,sae_diff,8.0,-0.7463728,-0.6847769,-0.061595917,-0.72924507,-0.7011765,-0.028068542,0.017127752,-0.016399622,0.033527374
213,sae_diff,8.0,-2.3147447,-0.13697976,-2.177765,-2.271961,-0.14178643,-2.1301746,0.042783737,-0.0048066676,0.047590256
214,sae_diff,8.0,-0.732399,-0.6984501,-0.0339489,-0.7154955,-0.7152037,-0.00029182434,0.01690346,-0.016753614,0.033657074
215,sae_diff,8.0,-0.7360136,-0.69647044,-0.03954315,-0.7183705,-0.713749,-0.0046215057,0.017643094,-0.017278552,0.034921646
216,sae_diff,8.0,-0.57409567,-0.8715257,0.29743004,-0.5609086,-0.8897107,0.3288021,0.013187051,-0.01818502,0.03137207
217,sae_diff,8.0,-0.5930362,-0.8535361,0.26049995,-0.5765997,-0.87540114,0.29880142,0.016436458,-0.02186501,0.038301468
218,sae_diff,8.0,-0.7442337,-0.68524706,-0.058986664,-0.7265441,-0.70232457,-0.024219513,0.017689645,-0.017077506,0.03476715
219,sae_diff,8.0,-0.784429,-0.6466097,-0.13781929,-0.76534045,-0.6634842,-0.10185623,0.019088566,-0.016874492,0.03596306
220,sae_diff,8.0,-2.3365498,-0.13203423,-2.2045155,-2.2902822,-0.13709939,-2.153183,0.04626751,-0.005065158,0.051332474
221,sae_diff,8.0,-0.824245,-0.61616087,-0.2080841,-0.80531406,-0.63169384,-0.17362022,0.018930912,-0.01553297,0.034463882
222,sae_diff,8.0,-0.6883458,-0.73861015,0.05026436,-0.67207545,-0.7561285,0.08405304,0.01627034,-0.017518342,0.03378868
223,sae_diff,8.0,-0.6893738,-0.73729974,0.04792595,-0.67330813,-0.7545707,0.08126259,0.016065657,-0.017270982,0.03333664
208,sae_diff,10.0,-2.5085106,-0.11734584,-2.3911648,-2.4437678,-0.12330469,-2.3204632,0.0647428,-0.0059588477,0.0707016
209,sae_diff,10.0,-1.3741066,-0.3242142,-1.0498924,-1.334754,-0.3380385,-0.99671555,0.039352655,-0.013824314,0.05317688
210,sae_diff,10.0,-2.6869779,-0.10099654,-2.5859814,-2.6230364,-0.10575402,-2.5172825,0.06394148,-0.004757479,0.06869888
211,sae_diff,10.0,-2.7406347,-0.09651912,-2.6441154,-2.6691191,-0.101639,-2.56748,0.07151556,-0.0051198825,0.07663536
212,sae_diff,10.0,-0.7463728,-0.6847769,-0.061595917,-0.724988,-0.7053404,-0.019647598,0.021384835,-0.020563483,0.04194832
213,sae_diff,10.0,-2.3147447,-0.13697976,-2.177765,-2.261313,-0.14302294,-2.11829,0.05343175,-0.006043181,0.059474945
214,sae_diff,10.0,-0.732399,-0.6984501,-0.0339489,-0.7112907,-0.7194637,0.008172989,0.02110827,-0.021013618,0.042121887
215,sae_diff,10.0,-0.7360136,-0.69647044,-0.03954315,-0.71399945,-0.71812695,0.0041275024,0.022014141,-0.021656513,0.043670654
216,sae_diff,10.0,-0.57409567,-0.8715257,0.29743004,-0.557637,-0.8943145,0.33667755,0.01645869,-0.022788823,0.039247513
217,sae_diff,10.0,-0.5930362,-0.8535361,0.26049995,-0.57252645,-0.8809581,0.30843163,0.02050972,-0.027421951,0.04793167
218,sae_diff,10.0,-0.7442337,-0.68524706,-0.058986664,-0.7221531,-0.70665973,-0.015493393,0.0220806,-0.02141267,0.04349327
219,sae_diff,10.0,-0.784429,-0.6466097,-0.13781929,-0.76060915,-0.66776514,-0.09284401,0.023819864,-0.021155417,0.04497528
220,sae_diff,10.0,-2.3365498,-0.13203423,-2.2045155,-2.2787874,-0.13840275,-2.1403847,0.057762384,-0.006368518,0.06413078
221,sae_diff,10.0,-0.824245,-0.61616087,-0.2080841,-0.8006007,-0.6356494,-0.16495132,0.023644269,-0.019488513,0.043132782
222,sae_diff,10.0,-0.6883458,-0.73861015,0.05026436,-0.668026,-0.7605839,0.09255791,0.02031982,-0.02197373,0.04229355
223,sae_diff,10.0,-0.6893738,-0.73729974,0.04792595,-0.6693076,-0.7589644,0.08965683,0.020066202,-0.021664679,0.04173088
208,sae_diff,20.0,-2.5085106,-0.11734584,-2.3911648,-2.3799634,-0.12964489,-2.2503185,0.12854719,-0.012299046,0.14084625
209,sae_diff,20.0,-1.3741066,-0.3242142,-1.0498924,-1.2962604,-0.35235354,-0.9439068,0.07784629,-0.028139353,0.10598564
210,sae_diff,20.0,-2.6869779,-0.10099654,-2.5859814,-2.559894,-0.11082408,-2.44907,0.12708378,-0.009827539,0.13691139
211,sae_diff,20.0,-2.7406347,-0.09651912,-2.6441154,-2.5986352,-0.107134394,-2.4915009,0.14199948,-0.010615274,0.1526146
212,sae_diff,20.0,-0.7463728,-0.6847769,-0.061595917,-0.7038967,-0.7265102,0.022613525,0.042476118,-0.041733325,0.08420944
213,sae_diff,20.0,-2.3147447,-0.13697976,-2.177765,-2.2083905,-0.14941324,-2.0589771,0.10635424,-0.012433484,0.118787766
214,sae_diff,20.0,-0.732399,-0.6984501,-0.0339489,-0.6903308,-0.7412589,0.050928116,0.042068183,-0.04280883,0.084877014
215,sae_diff,20.0,-0.7360136,-0.69647044,-0.03954315,-0.6922898,-0.7404752,0.04818535,0.043723762,-0.04400474,0.0877285
216,sae_diff,20.0,-0.57409567,-0.8715257,0.29743004,-0.541336,-0.91782945,0.37649345,0.032759666,-0.04630375,0.079063416
217,sae_diff,20.0,-0.5930362,-0.8535361,0.26049995,-0.5523796,-0.9092941,0.35691452,0.040656567,-0.055758,0.096414566
218,sae_diff,20.0,-0.7442337,-0.68524706,-0.058986664,-0.7003704,-0.72875744,0.02838707,0.043863356,-0.043510377,0.08737373
219,sae_diff,20.0,-0.784429,-0.6466097,-0.13781929,-0.7371778,-0.68956655,-0.047611237,0.047251225,-0.04295683,0.09020805
220,sae_diff,20.0,-2.3365498,-0.13203423,-2.2045155,-2.22186,-0.145135,-2.076725,0.11468983,-0.013100773,0.12779045
221,sae_diff,20.0,-0.824245,-0.61616087,-0.2080841,-0.7772794,-0.65575457,-0.12152481,0.0469656,-0.039593697,0.086559296
222,sae_diff,20.0,-0.6883458,-0.73861015,0.05026436,-0.6479931,-0.78320885,0.13521576,0.040352702,-0.0445987,0.0849514
223,sae_diff,20.0,-0.6893738,-0.73729974,0.04792595,-0.6494283,-0.78136915,0.13194084,0.039945483,-0.04406941,0.08401489
224,sae_input,-20.0,-0.79988456,-0.63602614,-0.16385841,-0.9706439,-0.51278484,-0.45785904,-0.17075932,0.123241305,-0.29400063
225,sae_input,-20.0,-1.1629936,-0.40808213,-0.7549114,-1.3751111,-0.32426506,-1.0508461,-0.21211755,0.083817065,-0.29593468
226,sae_input,-20.0,-0.7235377,-0.7075808,-0.015956879,-0.8906783,-0.5682086,-0.3224697,-0.1671406,0.13937223,-0.30651283
227,sae_input,-20.0,-0.8298309,-0.6135738,-0.2162571,-0.9996941,-0.49744916,-0.50224495,-0.16986322,0.11612463,-0.28598785
228,sae_input,-20.0,-0.7842563,-0.65018874,-0.13406754,-0.95031404,-0.5262227,-0.42409134,-0.16605777,0.12396604,-0.2900238
229,sae_input,-20.0,-2.0722184,-0.16527423,-1.9069443,-2.4183245,-0.1237039,-2.2946205,-0.34610605,0.041570336,-0.38767624
230,sae_input,-20.0,-0.76263624,-0.6721688,-0.09046745,-0.92435086,-0.5459939,-0.37835693,-0.16171461,0.12617487,-0.28788948
231,sae_input,-20.0,-0.7914973,-0.64333826,-0.14815903,-0.9533861,-0.52432233,-0.4290638,-0.16188884,0.11901593,-0.28090477
232,sae_input,-20.0,-0.8119813,-0.62947094,-0.18251038,-0.97163683,-0.5153418,-0.456295,-0.15965551,0.114129126,-0.27378464
233,sae_input,-20.0,-1.6211566,-0.25617206,-1.3649845,-1.9093903,-0.19567762,-1.7137127,-0.28823376,0.060494438,-0.34872818
234,sae_input,-20.0,-0.7670516,-0.66526973,-0.101781845,-0.92380255,-0.5439293,-0.37987328,-0.15675098,0.12134045,-0.27809143
235,sae_input,-20.0,-0.6895872,-0.738072,0.048484802,-0.84713507,-0.5972705,-0.24986458,-0.15754789,0.14080149,-0.29834938
236,sae_input,-20.0,-0.75368965,-0.6774529,-0.076236725,-0.9062222,-0.55596817,-0.35025406,-0.15253258,0.12148476,-0.27401733
237,sae_input,-20.0,-0.66497344,-0.7594215,0.09444809,-0.7922647,-0.63704085,-0.15522385,-0.12729126,0.122380674,-0.24967194
238,sae_input,-20.0,-0.7919724,-0.64682126,-0.14515114,-0.9684439,-0.51801586,-0.450428,-0.17647147,0.1288054,-0.30527687
239,sae_input,-20.0,-0.7260144,-0.70202947,-0.023984909,-0.89415586,-0.562981,-0.33117485,-0.16814148,0.13904846,-0.30718994
224,sae_input,-10.0,-0.79988456,-0.63602614,-0.16385841,-0.88117784,-0.5727176,-0.30846024,-0.081293285,0.06330854,-0.14460182
225,sae_input,-10.0,-1.1629936,-0.40808213,-0.7549114,-1.2648444,-0.36467892,-0.90016556,-0.10185087,0.04340321,-0.14525414
226,sae_input,-10.0,-0.7235377,-0.7075808,-0.015956879,-0.80267626,-0.636138,-0.16653824,-0.07913858,0.07144278,-0.15058136
227,sae_input,-10.0,-0.8298309,-0.6135738,-0.2162571,-0.9109355,-0.5538684,-0.3570671,-0.081104636,0.059705377,-0.14081001
228,sae_input,-10.0,-0.7842563,-0.65018874,-0.13406754,-0.8632566,-0.58661664,-0.27663994,-0.079000294,0.06357211,-0.1425724
229,sae_input,-10.0,-2.0722184,-0.16527423,-1.9069443,-2.2409158,-0.14298677,-2.097929,-0.16869736,0.022287458,-0.19098473
230,sae_input,-10.0,-0.76263624,-0.6721688,-0.09046745,-0.83946073,-0.6075672,-0.23189354,-0.076824486,0.0646016,-0.14142609
231,sae_input,-10.0,-0.7914973,-0.64333826,-0.14815903,-0.86873615,-0.5822638,-0.28647232,-0.07723886,0.061074436,-0.1383133
232,sae_input,-10.0,-0.8119813,-0.62947094,-0.18251038,-0.8881156,-0.5710322,-0.31708336,-0.076134264,0.05843872,-0.13457298
233,sae_input,-10.0,-1.6211566,-0.25617206,-1.3649845,-1.7607132,-0.22422758,-1.5364857,-0.13955665,0.031944484,-0.17150116
234,sae_input,-10.0,-0.7670516,-0.66526973,-0.101781845,-0.84170085,-0.60315067,-0.23855019,-0.074649274,0.062119067,-0.13676834
235,sae_input,-10.0,-0.6895872,-0.738072,0.048484802,-0.7642636,-0.66596264,-0.098300934,-0.074676394,0.07210934,-0.14678574
236,sae_input,-10.0,-0.75368965,-0.6774529,-0.076236725,-0.8263542,-0.61530226,-0.21105194,-0.07266456,0.062150657,-0.13481522
