Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
125,sae_diff,5.0,-3.4786153,-0.05878492,-3.4198303,-3.485869,-0.058502633,-3.4273663,-0.007253647,0.0002822876,-0.0075359344
126,sae_diff,5.0,-0.74911934,-0.6819158,-0.06720352,-0.7448464,-0.6859227,-0.05892372,0.004272938,-0.0040068626,0.0082798
127,sae_diff,5.0,-0.7743368,-0.6578951,-0.11644173,-0.7703781,-0.6614609,-0.10891724,0.003958702,-0.0035657883,0.0075244904
112,sae_diff,10.0,-0.574173,-0.8669224,0.2927494,-0.5656387,-0.8786728,0.31303406,0.008534253,-0.0117504,0.020284653
113,sae_diff,10.0,-0.8696829,-0.5857016,-0.28398132,-0.8623232,-0.5910582,-0.27126503,0.0073596835,-0.00535661,0.012716293
114,sae_diff,10.0,-0.719618,-0.7115385,-0.008079529,-0.7106033,-0.7203575,0.009754181,0.009014726,-0.008818984,0.01783371
115,sae_diff,10.0,-2.3879204,-0.1265525,-2.2613678,-2.3930705,-0.1259349,-2.2671356,-0.0051500797,0.0006176084,-0.0057678223
116,sae_diff,10.0,-0.72325665,-0.71183735,-0.011419296,-0.71524125,-0.7198933,0.0046520233,0.008015394,-0.008055925,0.01607132
117,sae_diff,10.0,-0.66524374,-0.7650839,0.099840164,-0.6568942,-0.77445173,0.117557526,0.008349538,-0.009367824,0.017717361
118,sae_diff,10.0,-0.71324766,-0.7166122,0.003364563,-0.70548534,-0.7245207,0.01903534,0.007762313,-0.0079084635,0.015670776
119,sae_diff,10.0,-0.6742905,-0.74882394,0.07453346,-0.66460794,-0.7593841,0.09477615,0.009682536,-0.010560155,0.020242691
120,sae_diff,10.0,-0.75791466,-0.6709739,-0.086940765,-0.748582,-0.6796466,-0.068935394,0.009332657,-0.008672714,0.018005371
121,sae_diff,10.0,-0.6823144,-0.7427964,0.060482025,-0.67269254,-0.75307584,0.0803833,0.009621859,-0.010279417,0.019901276
122,sae_diff,10.0,-2.1597145,-0.15440065,-2.0053139,-2.163982,-0.15361917,-2.0103626,-0.004267454,0.0007814765,-0.005048752
123,sae_diff,10.0,-2.4736629,-0.11831611,-2.3553467,-2.4805944,-0.117498055,-2.3630962,-0.0069315434,0.0008180514,-0.0077495575
124,sae_diff,10.0,-2.1407454,-0.1567939,-1.9839516,-2.1411145,-0.15669362,-1.9844208,-0.00036907196,0.000100284815,-0.00046920776
125,sae_diff,10.0,-3.4786153,-0.05878492,-3.4198303,-3.4931636,-0.05823084,-3.4349327,-0.014548302,0.00055408105,-0.0151023865
126,sae_diff,10.0,-0.74911934,-0.6819158,-0.06720352,-0.7407826,-0.6897725,-0.05101013,0.008336723,-0.007856667,0.01619339
127,sae_diff,10.0,-0.7743368,-0.6578951,-0.11644173,-0.76656085,-0.6649316,-0.10162926,0.0077759624,-0.007036507,0.0148124695
112,sae_diff,20.0,-0.574173,-0.8669224,0.2927494,-0.5575301,-0.8900878,0.33255768,0.016642869,-0.023165405,0.039808273
113,sae_diff,20.0,-0.8696829,-0.5857016,-0.28398132,-0.8556107,-0.5960072,-0.2596035,0.01407218,-0.010305643,0.024377823
114,sae_diff,20.0,-0.719618,-0.7115385,-0.008079529,-0.70237315,-0.72856677,0.026193619,0.017244875,-0.017028272,0.034273148
115,sae_diff,20.0,-2.3879204,-0.1265525,-2.2613678,-2.3989937,-0.12525307,-2.2737408,-0.011073351,0.0012994409,-0.012372971
116,sae_diff,20.0,-0.72325665,-0.71183735,-0.011419296,-0.70780027,-0.7275356,0.019735336,0.015456378,-0.015698254,0.031154633
117,sae_diff,20.0,-0.66524374,-0.7650839,0.099840164,-0.64897996,-0.7834957,0.13451576,0.016263783,-0.018411815,0.0346756
118,sae_diff,20.0,-0.71324766,-0.7166122,0.003364563,-0.69844294,-0.7318406,0.033397675,0.014804721,-0.015228391,0.030033112
119,sae_diff,20.0,-0.6742905,-0.74882394,0.07453346,-0.6553894,-0.76965296,0.114263535,0.01890105,-0.020829022,0.039730072
120,sae_diff,20.0,-0.75791466,-0.6709739,-0.086940765,-0.7401645,-0.68763995,-0.052524567,0.017750144,-0.016666055,0.0344162
121,sae_diff,20.0,-0.6823144,-0.7427964,0.060482025,-0.66356534,-0.7630221,0.09945679,0.018749058,-0.020225704,0.038974762
122,sae_diff,20.0,-2.1597145,-0.15440065,-2.0053139,-2.1691606,-0.15273252,-2.016428,-0.009446144,0.0016681254,-0.0111141205
123,sae_diff,20.0,-2.4736629,-0.11831611,-2.3553467,-2.4882812,-0.11663447,-2.371647,-0.014618397,0.0016816333,-0.016300201
124,sae_diff,20.0,-2.1407454,-0.1567939,-1.9839516,-2.1424506,-0.15647334,-1.9859772,-0.0017051697,0.00032056868,-0.0020256042
125,sae_diff,20.0,-3.4786153,-0.05878492,-3.4198303,-3.507827,-0.05771573,-3.4501114,-0.02921176,0.0010691918,-0.030281067
126,sae_diff,20.0,-0.74911934,-0.6819158,-0.06720352,-0.7332335,-0.69703585,-0.036197662,0.01588583,-0.015120029,0.03100586
127,sae_diff,20.0,-0.7743368,-0.6578951,-0.11644173,-0.7594002,-0.671542,-0.0878582,0.014936626,-0.013646901,0.028583527
112,sae_diff,30.0,-0.574173,-0.8669224,0.2927494,-0.5498358,-0.9011637,0.3513279,0.024337173,-0.03424132,0.05857849
113,sae_diff,30.0,-0.8696829,-0.5857016,-0.28398132,-0.84957576,-0.6005161,-0.24905968,0.02010715,-0.014814496,0.034921646
114,sae_diff,30.0,-0.719618,-0.7115385,-0.008079529,-0.69492257,-0.7361442,0.04122162,0.024695456,-0.024605691,0.049301147
115,sae_diff,30.0,-2.3879204,-0.1265525,-2.2613678,-2.4055684,-0.12452815,-2.2810402,-0.017647982,0.00202436,-0.019672394
116,sae_diff,30.0,-0.72325665,-0.71183735,-0.011419296,-0.7009374,-0.73474514,0.033807755,0.022319257,-0.022907794,0.04522705
117,sae_diff,30.0,-0.66524374,-0.7650839,0.099840164,-0.6414828,-0.79222244,0.15073967,0.023760974,-0.027138531,0.050899506
118,sae_diff,30.0,-0.71324766,-0.7166122,0.003364563,-0.69217956,-0.73849,0.046310425,0.021068096,-0.021877766,0.04294586
119,sae_diff,30.0,-0.6742905,-0.74882394,0.07453346,-0.646674,-0.7795685,0.13289452,0.0276165,-0.030744553,0.058361053
120,sae_diff,30.0,-0.75791466,-0.6709739,-0.086940765,-0.7326684,-0.69492006,-0.037748337,0.025246263,-0.023946166,0.04919243
121,sae_diff,30.0,-0.6823144,-0.7427964,0.060482025,-0.65494597,-0.77260077,0.1176548,0.027368426,-0.029804349,0.057172775
122,sae_diff,30.0,-2.1597145,-0.15440065,-2.0053139,-2.175224,-0.15175228,-2.0234718,-0.015509605,0.0026483685,-0.018157959
123,sae_diff,30.0,-2.4736629,-0.11831611,-2.3553467,-2.4966753,-0.11573775,-2.3809376,-0.0230124,0.0025783554,-0.025590897
124,sae_diff,30.0,-2.1407454,-0.1567939,-1.9839516,-2.144802,-0.15613371,-1.9886684,-0.004056692,0.00066019595,-0.004716873
125,sae_diff,30.0,-3.4786153,-0.05878492,-3.4198303,-3.5223475,-0.057253934,-3.4650936,-0.043732166,0.0015309863,-0.04526329
126,sae_diff,30.0,-0.74911934,-0.6819158,-0.06720352,-0.7264834,-0.7036734,-0.022809982,0.022635937,-0.021757603,0.04439354
127,sae_diff,30.0,-0.7743368,-0.6578951,-0.11644173,-0.7528368,-0.67772925,-0.075107574,0.021499991,-0.01983416,0.041334152
128,sae_input,-30.0,-0.76306385,-0.665976,-0.09708786,-0.7520876,-0.6767378,-0.07534981,0.010976255,-0.010761797,0.021738052
129,sae_input,-30.0,-0.741061,-0.6871917,-0.053869247,-0.7305559,-0.69802225,-0.032533646,0.01050508,-0.010830522,0.021335602
130,sae_input,-30.0,-0.76777816,-0.665714,-0.10206413,-0.7576277,-0.67563653,-0.081991196,0.010150433,-0.009922504,0.020072937
131,sae_input,-30.0,-0.7647557,-0.66716623,-0.09758949,-0.75086254,-0.6805157,-0.07034683,0.013893187,-0.0133494735,0.02724266
132,sae_input,-30.0,-0.73821104,-0.69050634,-0.047704697,-0.73017204,-0.6989564,-0.031215668,0.008038998,-0.008450031,0.016489029
133,sae_input,-30.0,-0.8102152,-0.6309168,-0.1792984,-0.8061275,-0.63538927,-0.17073822,0.0040876865,-0.004472494,0.008560181
134,sae_input,-30.0,-0.8206664,-0.6207095,-0.1999569,-0.8065915,-0.63300943,-0.17358208,0.014074862,-0.012299955,0.026374817
135,sae_input,-30.0,-0.8336978,-0.61286306,-0.22083473,-0.8263819,-0.61978745,-0.20659447,0.007315874,-0.006924391,0.014240265
136,sae_input,-30.0,-0.8130781,-0.6242258,-0.18885231,-0.8001339,-0.6357662,-0.16436768,0.0129442215,-0.011540413,0.024484634
137,sae_input,-30.0,-0.7611612,-0.67053545,-0.09062576,-0.743217,-0.6885085,-0.05470848,0.017944217,-0.017973065,0.035917282
138,sae_input,-30.0,-0.74496406,-0.68336624,-0.061597824,-0.7274168,-0.70113546,-0.026281357,0.01754725,-0.017769217,0.035316467
139,sae_input,-30.0,-2.231702,-0.14435688,-2.0873451,-2.1902764,-0.1507961,-2.0394802,0.041425705,-0.006439224,0.047864914
140,sae_input,-30.0,-0.7083656,-0.72532195,0.01695633,-0.694849,-0.7404251,0.045576096,0.013516605,-0.015103161,0.028619766
141,sae_input,-30.0,-0.73926413,-0.68997633,-0.049287796,-0.7247071,-0.7045636,-0.020143509,0.014557004,-0.014587283,0.029144287
142,sae_input,-30.0,-0.6492999,-0.7779334,0.1286335,-0.6342843,-0.7962163,0.16193199,0.015015602,-0.01828289,0.033298492
143,sae_input,-30.0,-0.7246722,-0.70924556,-0.015426636,-0.70831454,-0.72674525,0.01843071,0.01635766,-0.017499685,0.033857346
128,sae_input,-20.0,-0.76306385,-0.665976,-0.09708786,-0.7551598,-0.6736588,-0.08150101,0.007904053,-0.0076828003,0.015586853
129,sae_input,-20.0,-0.741061,-0.6871917,-0.053869247,-0.73346967,-0.69494885,-0.038520813,0.007591307,-0.0077571273,0.015348434
130,sae_input,-20.0,-0.76777816,-0.665714,-0.10206413,-0.76040685,-0.67285955,-0.0875473,0.0073713064,-0.007145524,0.01451683
131,sae_input,-20.0,-0.7647557,-0.66716623,-0.09758949,-0.75484824,-0.6766145,-0.07823372,0.009907484,-0.00944829,0.019355774
132,sae_input,-20.0,-0.73821104,-0.69050634,-0.047704697,-0.7322632,-0.69669306,-0.035570145,0.0059478283,-0.0061867237,0.012134552
133,sae_input,-20.0,-0.8102152,-0.6309168,-0.1792984,-0.80683327,-0.6344452,-0.17238808,0.003381908,-0.0035284162,0.006910324
134,sae_input,-20.0,-0.8206664,-0.6207095,-0.1999569,-0.81055945,-0.62947196,-0.1810875,0.010106921,-0.008762479,0.0188694
135,sae_input,-20.0,-0.8336978,-0.61286306,-0.22083473,-0.82814217,-0.61803246,-0.21010971,0.0055556297,-0.0051693916,0.010725021
136,sae_input,-20.0,-0.8130781,-0.6242258,-0.18885231,-0.80381995,-0.63241225,-0.1714077,0.009258151,-0.00818646,0.01744461
137,sae_input,-20.0,-0.7611612,-0.67053545,-0.09062576,-0.74874276,-0.6828782,-0.06586456,0.012418449,-0.012342751,0.0247612
138,sae_input,-20.0,-0.74496406,-0.68336624,-0.061597824,-0.7328181,-0.69558287,-0.03723526,0.0121459365,-0.012216628,0.024362564
139,sae_input,-20.0,-2.231702,-0.14435688,-2.0873451,-2.202779,-0.1487877,-2.0539913,0.028923035,-0.0044308305,0.033353806
140,sae_input,-20.0,-0.7083656,-0.72532195,0.01695633,-0.6987403,-0.73597175,0.037231445,0.009625316,-0.0106498,0.020275116
141,sae_input,-20.0,-0.73926413,-0.68997633,-0.049287796,-0.7289258,-0.7002622,-0.028663635,0.010338306,-0.010285854,0.02062416
142,sae_input,-20.0,-0.6492999,-0.7779334,0.1286335,-0.63875806,-0.7906612,0.15190315,0.010541856,-0.012727797,0.023269653
143,sae_input,-20.0,-0.7246722,-0.70924556,-0.015426636,-0.71338105,-0.7212508,0.00786972,0.011291146,-0.01200521,0.023296356
128,sae_input,-10.0,-0.76306385,-0.665976,-0.09708786,-0.758816,-0.6700728,-0.08874321,0.004247844,-0.004096806,0.00834465
129,sae_input,-10.0,-0.741061,-0.6871917,-0.053869247,-0.7369898,-0.69132024,-0.045669556,0.004071176,-0.0041285157,0.008199692
130,sae_input,-10.0,-0.76777816,-0.665714,-0.10206413,-0.76378495,-0.6695562,-0.094228745,0.003993213,-0.003842175,0.007835388
131,sae_input,-10.0,-0.7647557,-0.66716623,-0.09758949,-0.75949275,-0.67214954,-0.087343216,0.005262971,-0.004983306,0.010246277
132,sae_input,-10.0,-0.73821104,-0.69050634,-0.047704697,-0.7349344,-0.69388443,-0.041049957,0.0032766461,-0.0033780932,0.0066547394
133,sae_input,-10.0,-0.8102152,-0.6309168,-0.1792984,-0.8081963,-0.63295484,-0.17524147,0.002018869,-0.0020380616,0.0040569305
134,sae_input,-10.0,-0.8206664,-0.6207095,-0.1999569,-0.8152588,-0.62536126,-0.18989754,0.005407572,-0.004651785,0.010059357
135,sae_input,-10.0,-0.8336978,-0.61286306,-0.22083473,-0.8305828,-0.6157219,-0.21486092,0.0031149983,-0.0028588176,0.005973816
136,sae_input,-10.0,-0.8130781,-0.6242258,-0.18885231,-0.8081428,-0.6285564,-0.17958641,0.004935324,-0.0043305755,0.0092659
137,sae_input,-10.0,-0.7611612,-0.67053545,-0.09062576,-0.7547359,-0.6768741,-0.077861786,0.006425321,-0.006338656,0.012763977
138,sae_input,-10.0,-0.74496406,-0.68336624,-0.061597824,-0.7386768,-0.6896484,-0.049028397,0.0062872767,-0.0062821507,0.0125694275
139,sae_input,-10.0,-2.231702,-0.14435688,-2.0873451,-2.2165935,-0.14663775,-2.0699558,0.015108585,-0.002280876,0.017389297
140,sae_input,-10.0,-0.7083656,-0.72532195,0.01695633,-0.70324737,-0.73093253,0.027685165,0.005118251,-0.005610585,0.010728836
141,sae_input,-10.0,-0.73926413,-0.68997633,-0.049287796,-0.73378325,-0.69539213,-0.038391113,0.0054808855,-0.0054157972,0.010896683
142,sae_input,-10.0,-0.6492999,-0.7779334,0.1286335,-0.6437763,-0.78454816,0.14077187,0.005523622,-0.0066147447,0.012138367
143,sae_input,-10.0,-0.7246722,-0.70924556,-0.015426636,-0.71884096,-0.7154077,-0.0034332275,0.0058312416,-0.0061621666,0.011993408
128,sae_input,-5.0,-0.76306385,-0.665976,-0.09708786,-0.7608635,-0.66809005,-0.09277344,0.002200365,-0.0021140575,0.0043144226
129,sae_input,-5.0,-0.741061,-0.6871917,-0.053869247,-0.7389479,-0.68932635,-0.049621582,0.0021130443,-0.0021346211,0.0042476654
130,sae_input,-5.0,-0.76777816,-0.665714,-0.10206413,-0.76570535,-0.66770196,-0.09800339,0.0020728111,-0.001987934,0.0040607452
131,sae_input,-5.0,-0.7647557,-0.66716623,-0.09758949,-0.7620423,-0.6697266,-0.092315674,0.0027134418,-0.0025603771,0.005273819
132,sae_input,-5.0,-0.73821104,-0.69050634,-0.047704697,-0.73650914,-0.69225484,-0.044254303,0.0017018914,-0.0017485023,0.0034503937
133,sae_input,-5.0,-0.8102152,-0.6309168,-0.1792984,-0.8091292,-0.63199943,-0.17712975,0.0010859966,-0.0010826588,0.0021686554
134,sae_input,-5.0,-0.8206664,-0.6207095,-0.1999569,-0.81786656,-0.6231091,-0.19475746,0.002799809,-0.0023996234,0.0051994324
135,sae_input,-5.0,-0.8336978,-0.61286306,-0.22083473,-0.83205706,-0.6143599,-0.21769714,0.001640737,-0.0014968514,0.0031375885
136,sae_input,-5.0,-0.8130781,-0.6242258,-0.18885231,-0.81054664,-0.6264398,-0.18410683,0.0025314689,-0.0022140145,0.0047454834
137,sae_input,-5.0,-0.7611612,-0.67053545,-0.09062576,-0.7578835,-0.67375606,-0.084127426,0.003277719,-0.0032206178,0.006498337
138,sae_input,-5.0,-0.74496406,-0.68336624,-0.061597824,-0.7417646,-0.6865526,-0.05521202,0.0031994581,-0.003186345,0.006385803
139,sae_input,-5.0,-2.231702,-0.14435688,-2.0873451,-2.2239826,-0.14551415,-2.0784683,0.0077195168,-0.0011572689,0.008876801
140,sae_input,-5.0,-0.7083656,-0.72532195,0.01695633,-0.7057241,-0.72820413,0.022480011,0.002641499,-0.0028821826,0.0055236816
141,sae_input,-5.0,-0.73926413,-0.68997633,-0.049287796,-0.7364487,-0.69274944,-0.043699265,0.0028154254,-0.002773106,0.0055885315
142,sae_input,-5.0,-0.6492999,-0.7779334,0.1286335,-0.64646393,-0.7813154,0.13485146,0.002835989,-0.0033819675,0.0062179565
143,sae_input,-5.0,-0.7246722,-0.70924556,-0.015426636,-0.7217038,-0.7123731,-0.0093307495,0.002968371,-0.0031275153,0.006095886
128,sae_input,5.0,-0.76306385,-0.665976,-0.09708786,-0.7654113,-0.6637382,-0.101673126,-0.0023474693,0.0022377968,-0.004585266
129,sae_input,5.0,-0.741061,-0.6871917,-0.053869247,-0.74331665,-0.6849308,-0.05838585,-0.0022556782,0.0022609234,-0.0045166016
130,sae_input,5.0,-0.76777816,-0.665714,-0.10206413,-0.7699915,-0.66360533,-0.106386185,-0.0022133589,0.0021086931,-0.004322052
131,sae_input,5.0,-0.7647557,-0.66716623,-0.09758949,-0.7676134,-0.6644888,-0.10312462,-0.002857685,0.0026774406,-0.0055351257
132,sae_input,5.0,-0.73821104,-0.69050634,-0.047704697,-0.7400564,-0.68862474,-0.051431656,-0.0018453598,0.0018815994,-0.0037269592
133,sae_input,5.0,-0.8102152,-0.6309168,-0.1792984,-0.81146437,-0.62969786,-0.18176651,-0.0012491941,0.001218915,-0.0024681091
134,sae_input,5.0,-0.8206664,-0.6207095,-0.1999569,-0.8236255,-0.6181926,-0.20543289,-0.0029591322,0.0025168657,-0.005475998
135,sae_input,5.0,-0.8336978,-0.61286306,-0.22083473,-0.8355011,-0.611235,-0.22426605,-0.0018032789,0.0016280413,-0.0034313202
136,sae_input,5.0,-0.8130781,-0.6242258,-0.18885231,-0.8157948,-0.62186897,-0.19392586,-0.00271672,0.0023568273,-0.0050735474
137,sae_input,5.0,-0.7611612,-0.67053545,-0.09062576,-0.76453125,-0.66724885,-0.09728241,-0.0033700466,0.0032866,-0.0066566467
138,sae_input,5.0,-0.74496406,-0.68336624,-0.061597824,-0.7482669,-0.68010014,-0.06816673,-0.0033028126,0.003266096,-0.0065689087
139,sae_input,5.0,-2.231702,-0.14435688,-2.0873451,-2.2397685,-0.14316499,-2.0966034,-0.008066416,0.0011918843,-0.00925827
140,sae_input,5.0,-0.7083656,-0.72532195,0.01695633,-0.71114516,-0.7223146,0.011169434,-0.0027795434,0.0030073524,-0.0057868958
141,sae_input,5.0,-0.73926413,-0.68997633,-0.049287796,-0.74222636,-0.6870792,-0.05514717,-0.0029622316,0.0028971434,-0.005859375
142,sae_input,5.0,-0.6492999,-0.7779334,0.1286335,-0.6522684,-0.77442265,0.122154236,-0.0029684901,0.0035107732,-0.0064792633
143,sae_input,5.0,-0.7246722,-0.70924556,-0.015426636,-0.7277247,-0.70604956,-0.02167511,-0.003052473,0.003196001,-0.006248474
128,sae_input,10.0,-0.76306385,-0.665976,-0.09708786,-0.7678794,-0.6613998,-0.106479645,-0.0048155785,0.004576206,-0.009391785
129,sae_input,10.0,-0.741061,-0.6871917,-0.053869247,-0.7457218,-0.6825352,-0.063186646,-0.004660845,0.0046565533,-0.009317398
130,sae_input,10.0,-0.76777816,-0.665714,-0.10206413,-0.7723517,-0.6613707,-0.11098099,-0.004573524,0.004343331,-0.008916855
131,sae_input,10.0,-0.7647557,-0.66716623,-0.09758949,-0.7706182,-0.6616914,-0.10892677,-0.0058624744,0.005474806,-0.01133728
132,sae_input,10.0,-0.73821104,-0.69050634,-0.047704697,-0.7420381,-0.68661624,-0.05542183,-0.0038270354,0.0038900971,-0.0077171326
133,sae_input,10.0,-0.8102152,-0.6309168,-0.1792984,-0.8128875,-0.62833434,-0.18455315,-0.0026723146,0.0025824308,-0.0052547455
134,sae_input,10.0,-0.8206664,-0.6207095,-0.1999569,-0.8267668,-0.6155394,-0.21122742,-0.006100416,0.005170107,-0.011270523
135,sae_input,10.0,-0.8336978,-0.61286306,-0.22083473,-0.8374909,-0.60945785,-0.22803307,-0.0037931204,0.0034052134,-0.0071983337
136,sae_input,10.0,-0.8130781,-0.6242258,-0.18885231,-0.81866056,-0.61939985,-0.19926071,-0.005582452,0.0048259497,-0.0104084015
137,sae_input,10.0,-0.7611612,-0.67053545,-0.09062576,-0.7679911,-0.6638995,-0.104091644,-0.0068299174,0.006635964,-0.013465881
138,sae_input,10.0,-0.74496406,-0.68336624,-0.061597824,-0.7516463,-0.6767771,-0.074869156,-0.006682217,0.0065891147,-0.013271332
139,sae_input,10.0,-2.231702,-0.14435688,-2.0873451,-2.248148,-0.141945,-2.106203,-0.016445875,0.0024118721,-0.018857956
140,sae_input,10.0,-0.7083656,-0.72532195,0.01695633,-0.7140685,-0.71917826,0.005109787,-0.005702853,0.006143689,-0.011846542
141,sae_input,10.0,-0.73926413,-0.68997633,-0.049287796,-0.7453227,-0.6840701,-0.061252594,-0.0060585737,0.0059062243,-0.011964798
142,sae_input,10.0,-0.6492999,-0.7779334,0.1286335,-0.655366,-0.7707892,0.1154232,-0.006066084,0.0071442127,-0.013210297
143,sae_input,10.0,-0.7246722,-0.70924556,-0.015426636,-0.73085713,-0.7027867,-0.02807045,-0.0061849356,0.0064588785,-0.012643814
128,sae_input,20.0,-0.76306385,-0.665976,-0.09708786,-0.77326995,-0.65634567,-0.116924286,-0.010206103,0.009630322,-0.019836426
129,sae_input,20.0,-0.741061,-0.6871917,-0.053869247,-0.7509374,-0.67739004,-0.07354736,-0.00987643,0.009801686,-0.019678116
130,sae_input,20.0,-0.76777816,-0.665714,-0.10206413,-0.77750015,-0.6565361,-0.12096405,-0.009721994,0.009177923,-0.018899918
131,sae_input,20.0,-0.7647557,-0.66716623,-0.09758949,-0.7770862,-0.65573114,-0.12135506,-0.0123304725,0.0114350915,-0.023765564
132,sae_input,20.0,-0.73821104,-0.69050634,-0.047704697,-0.7464372,-0.6821996,-0.064237595,-0.008226156,0.008306742,-0.016532898
133,sae_input,20.0,-0.8102152,-0.6309168,-0.1792984,-0.81615245,-0.6252612,-0.19089127,-0.0059372783,0.0056555867,-0.011592865
134,sae_input,20.0,-0.8206664,-0.6207095,-0.1999569,-0.83356977,-0.60985875,-0.22371101,-0.012903392,0.010850728,-0.02375412
135,sae_input,20.0,-0.8336978,-0.61286306,-0.22083473,-0.8419164,-0.6055501,-0.23636627,-0.008218586,0.0073129535,-0.01553154
136,sae_input,20.0,-0.8130781,-0.6242258,-0.18885231,-0.8248537,-0.6141222,-0.2107315,-0.011775613,0.010103583,-0.021879196
137,sae_input,20.0,-0.7611612,-0.67053545,-0.09062576,-0.7751955,-0.6570009,-0.11819458,-0.014034271,0.013534546,-0.027568817
138,sae_input,20.0,-0.74496406,-0.68336624,-0.061597824,-0.7587106,-0.66990256,-0.08880806,-0.01374656,0.013463676,-0.027210236
139,sae_input,20.0,-2.231702,-0.14435688,-2.0873451,-2.2659101,-0.1394147,-2.1264954,-0.03420806,0.0049421787,-0.039150238
140,sae_input,20.0,-0.7083656,-0.72532195,0.01695633,-0.72034013,-0.71252954,-0.0078105927,-0.0119745135,0.0127924085,-0.024766922
141,sae_input,20.0,-0.73926413,-0.68997633,-0.049287796,-0.75196373,-0.6776782,-0.07428551,-0.012699604,0.012298107,-0.024997711
142,sae_input,20.0,-0.6492999,-0.7779334,0.1286335,-0.66188085,-0.76323736,0.10135651,-0.012580931,0.014696062,-0.027276993
143,sae_input,20.0,-0.7246722,-0.70924556,-0.015426636,-0.737363,-0.6960708,-0.04129219,-0.012690783,0.013174772,-0.025865555
128,sae_input,30.0,-0.76306385,-0.665976,-0.09708786,-0.7791845,-0.65086955,-0.12831497,-0.016120672,0.01510644,-0.031227112
129,sae_input,30.0,-0.741061,-0.6871917,-0.053869247,-0.756678,-0.67179525,-0.084882736,-0.015617013,0.015396476,-0.031013489
130,sae_input,30.0,-0.76777816,-0.665714,-0.10206413,-0.7831847,-0.6512572,-0.13192749,-0.015406549,0.014456809,-0.029863358
131,sae_input,30.0,-0.7647557,-0.66716623,-0.09758949,-0.7840707,-0.6493775,-0.13469315,-0.019314945,0.017788708,-0.037103653
132,sae_input,30.0,-0.73821104,-0.69050634,-0.047704697,-0.7513494,-0.67731947,-0.07402992,-0.013138354,0.013186872,-0.026325226
133,sae_input,30.0,-0.8102152,-0.6309168,-0.1792984,-0.8200258,-0.62169015,-0.19833565,-0.0098106265,0.00922662,-0.019037247
134,sae_input,30.0,-0.8206664,-0.6207095,-0.1999569,-0.84103084,-0.6037185,-0.23731232,-0.020364463,0.01699096,-0.037355423
135,sae_input,30.0,-0.8336978,-0.61286306,-0.22083473,-0.8470008,-0.6011283,-0.2458725,-0.013302982,0.011734784,-0.025037766
136,sae_input,30.0,-0.8130781,-0.6242258,-0.18885231,-0.8316096,-0.6084422,-0.22316742,-0.018531501,0.015783608,-0.03431511
